score, v[0], v[1], v[2], v[3], v[4], v[5], v[6], v[7], v[8], v[9], v[10], v[11]
85, 0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 14, 15
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 19
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 13, 18
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 14, 17
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 15, 16
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 12, 13, 17
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 12, 14, 16
85, 0, 1, 2, 3, 4, 6, 8, 9, 10, 13, 14, 15
85, 0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 16
85, 0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 15
85, 0, 1, 2, 3, 4, 6, 8, 10, 11, 12, 13, 15
85, 0, 1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14
85, 0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 18
85, 0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 17
85, 0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 14, 16
85, 0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 13, 16
85, 0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 14, 15
85, 0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 15
85, 0, 1, 2, 3, 4, 7, 8, 10, 11, 12, 13, 14
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 23
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 22
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 13, 21
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 14, 20
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 15, 19
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 16, 18
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 21
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 20
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 14, 19
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 15, 18
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 16, 17
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 19
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 14, 18
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 15, 17
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 13, 14, 17
85, 0, 1, 2, 3, 5, 6, 7, 8, 9, 13, 15, 16
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 20
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 19
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 18
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 15, 17
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 18
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 14, 17
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 15, 16
85, 0, 1, 2, 3, 5, 6, 7, 8, 10, 13, 14, 16
85, 0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 17
85, 0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 14, 16
85, 0, 1, 2, 3, 5, 6, 7, 8, 11, 13, 14, 15
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 19
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 13, 18
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 14, 17
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 15, 16
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 13, 17
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 14, 16
85, 0, 1, 2, 3, 5, 6, 7, 9, 10, 13, 14, 15
85, 0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 16
85, 0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 14, 15
85, 0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 13, 15
85, 0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 18
85, 0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 13, 17
85, 0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 14, 16
85, 0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 16
85, 0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 14, 15
85, 0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 15
85, 0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 13, 14
85, 0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 17
85, 0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 13, 16
85, 0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 14, 15
85, 0, 1, 2, 3, 5, 7, 8, 9, 10, 12, 13, 15
85, 0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14
85, 0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 16
85, 0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 15
85, 0, 1, 2, 3, 6, 7, 8, 9, 10, 12, 13, 14
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 22
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 21
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 13, 20
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 14, 19
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 15, 18
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 16, 17
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 20
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 19
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 14, 18
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 15, 17
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 12, 13, 18
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 12, 14, 17
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 12, 15, 16
85, 0, 1, 2, 4, 5, 6, 7, 8, 9, 13, 14, 16
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 19
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 18
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 14, 17
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 15, 16
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 12, 13, 17
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 12, 14, 16
85, 0, 1, 2, 4, 5, 6, 7, 8, 10, 13, 14, 15
85, 0, 1, 2, 4, 5, 6, 7, 8, 11, 12, 13, 16
85, 0, 1, 2, 4, 5, 6, 7, 8, 11, 12, 14, 15
85, 0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 18
85, 0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 13, 17
85, 0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 14, 16
85, 0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 16
85, 0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 14, 15
85, 0, 1, 2, 4, 5, 6, 7, 9, 11, 12, 13, 15
85, 0, 1, 2, 4, 5, 6, 7, 10, 11, 12, 13, 14
85, 0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 17
85, 0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 16
85, 0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 14, 15
85, 0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 15
85, 0, 1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14
85, 0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 16
85, 0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 13, 15
85, 0, 1, 2, 4, 5, 7, 8, 9, 10, 12, 13, 14
85, 0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 15
85, 0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 13, 14
85, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 21
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 20
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 13, 19
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 14, 18
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 15, 17
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 19
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 18
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 14, 17
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 15, 16
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 12, 13, 17
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 12, 14, 16
85, 0, 1, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15
85, 0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 18
85, 0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 13, 17
85, 0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 14, 16
85, 0, 1, 3, 4, 5, 6, 7, 8, 10, 12, 13, 16
85, 0, 1, 3, 4, 5, 6, 7, 8, 10, 12, 14, 15
85, 0, 1, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15
85, 0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 17
85, 0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 16
85, 0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 14, 15
85, 0, 1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15
85, 0, 1, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14
85, 0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 16
85, 0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 15
85, 0, 1, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14
85, 0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 15
85, 0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14
85, 0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14
85, 0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 20
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 19
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 18
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 17
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 16
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 18
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 17
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 16
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 16
85, 0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 14, 15
85, 0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 17
85, 0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 16
85, 0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15
85, 0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 15
85, 0, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14
85, 0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 16
85, 0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15
85, 0, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14
85, 0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15
85, 0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14
85, 0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14
85, 0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 19
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 18
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 17
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 17
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 16
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15
85, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 15
85, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 16
85, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15
85, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14
85, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15
85, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14
85, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14
85, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 31
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 30
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 29
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 28
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 27
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 26
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 16, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 18, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 19, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 29
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 28
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 27
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 14, 26
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 15, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 16, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 17, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 18, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 19, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 27
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 26
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 15, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 16, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 17, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 18, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 19, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 14, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 15, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 16, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 18, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 15, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 16, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 17, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 18, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 14, 16, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 14, 17, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 15, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 8, 15, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 28
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 27
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 26
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 14, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 15, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 16, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 17, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 18, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 19, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 26
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 13, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 14, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 15, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 16, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 17, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 18, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 13, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 14, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 15, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 16, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 17, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 18, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 14, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 15, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 16, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 17, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 14, 15, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 14, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 14, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 9, 15, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 25
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 24
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 14, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 16, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 17, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 18, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 23
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 15, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 16, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 17, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 13, 14, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 13, 15, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 13, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 13, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 14, 15, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 14, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 10, 15, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 22
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 14, 21
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 15, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 13, 14, 20
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 13, 15, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 13, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 14, 15, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 11, 14, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 7, 12, 13, 14, 19
86, 0, 1, 2, 3, 4, 5, 6, 7, 12, 13, 15, 18
86, 0, 1, 2, 3, 4, 5, 6, 7, 12, 13, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 7, 12, 14, 15, 17
86, 0, 1, 2, 3, 4, 5, 6, 7, 13, 14, 15, 16
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 27
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 26
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 13, 25
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 14, 24
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 15, 23
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 16, 22
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 17, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 18, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 25
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 24
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 14, 23
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 15, 22
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 16, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 17, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 18, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 23
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 14, 22
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 15, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 16, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 17, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 14, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 13, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 14, 15, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 14, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 9, 15, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 24
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 13, 23
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 14, 22
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 15, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 16, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 17, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 13, 22
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 14, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 15, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 13, 14, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 13, 15, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 13, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 14, 15, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 10, 14, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 21
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 14, 20
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 15, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 13, 14, 19
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 13, 15, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 13, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 8, 11, 14, 15, 17
86, 0, 1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 18
86, 0, 1, 2, 3, 4, 5, 6, 8, 12, 13, 15, 17
86, 0, 1, 2, 3, 4, 5, 6, 8, 12, 14, 15, 16
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 23
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 13, 22
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 14, 21
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 15, 20
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 16, 19
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 17, 18
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 13, 21
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 14, 20
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 15, 19
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 16, 18
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 13, 14, 19
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 13, 15, 18
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 13, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 9, 10, 14, 15, 17
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 20
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 19
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 15, 18
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 16, 17
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 13, 14, 18
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 13, 15, 17
86, 0, 1, 2, 3, 4, 5, 6, 9, 11, 14, 15, 16
86, 0, 1, 2, 3, 4, 5, 6, 9, 12, 13, 14, 17
86, 0, 1, 2, 3, 4, 5, 6, 9, 12, 13, 15, 16
86, 0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 19
86, 0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 14, 18
86, 0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 15, 17
